350.00000000000000	9.700000000000000	350.0000000000000	12.70000000000000	350.00000000000000	22.900000000000000
350.03795594579900	9.779982034185660	350.0493427295390	12.71397664444140	350.08919647262700	22.982957780336300
352.50000000000000	9.900000000000000	352.5000000000000	12.90000000000000	352.50000000000000	23.100000000000000
355.00000000000000	10.00000000000000	355.0000000000000	13.10000000000000	355.00000000000000	23.220000000000000
360.5185414795230	10.277521223699700	361.30707625349500	13.456647983906700	360.9578815521450	23.480813269398700
365.0000000000000	10.000000000000000	365.00000000000000	13.610000000000000	365.0000000000000	23.484000000000000
372.935829147636	9.798643707536800	369.84621515960500	13.708106124824500	369.8841711054040	23.48808815901010
375.000000000000	10.70000000000000	373.00000000000000	13.830000000000000	373.0000000000000	23.90000000000000
378.37681397791000	11.759068308050500	375.6686572451580	13.957350168904000	375.7094598868910	24.470830855653500
380.74716279305200	22.518946342944600	378.39104745758400	15.426561570870100	379.22702716380500	30.830665873809200
382.3470059084760	34.7451890838700	379.98235048520400	25.452308354103700	381.5935803843670	40.612545705284700
383.9430534293200	45.9934336213768	381.57270461417800	35.23355558648260	383.17919002011700	49.171295183390500
385.1434102152100	55.28536545249820	383.16305874315200	45.01480281886160	385.1661837826900	61.153354673009500
387.12850618049300	66.77842584040790	384.7619529599310	56.99654600893230	388.31273168941900	71.91386530700040
389.502650590215	78.51630207872060	386.7413555333440	67.02260909171420	391.451688406989	80.71837953415400
392.6378117132050	86.34281810245580	389.1022153620370	75.33749161806200	397.295955161376	86.59111324789030
398.09018332721800	91.23723731322510	392.2373764850260	83.1640076417971	406.2307848024390	88.79888409519350
403.143068611698	93.19734561419050	395.35640633105200	86.83403130100330	416.7132681334530	89.78542238641680
415.1798479231770	94.67414820531640	400.4130872101120	89.77213780538720	429.1371980920810	91.01804172623640
434.9757714545980	95.42377813484480	410.1222181454730	91.49154215007780	440.3939827173930	91.51621351484710
455.5488429762520	96.41854021432460	425.2637938233020	92.97087513759030	453.5931628689630	92.5049659029087
474.18141676893700	97.41172079606270	440.01537215804900	93.96089272384520	467.95569275927100	93.25016763876060
489.7063474993360	97.66887232885030	460.19844633661900	94.46633940206740	479.99057427346000	94.23797112817720
500.1850352357700	97.67741241665510	483.10106403168100	95.70749882969170	493.18785662774100	94.73772441452950
505.0000000000000	97.6800000000000	500.17934184390000	96.21041511152720	500.17459735067500	94.98791735725400
510.0000000000000	97.6800000000000	510.00000000000000	96.21041511152720	510.00000000000000	94.98791735725400
525.0000000000000	97.6800000000000	525.00000000000000	96.21041511152720	525.00000000000000	94.98791735725400
