350.000000000000	0.0000000000000
359.9913651616020	2.719974095484800
367.60881642397100	3.2228264492719200
373.95339092008600	4.681860172760270
379.34508560235900	6.2980352568070700
386.9539020263300	9.520861706078990
391.7071265987940	12.255121379796400
394.87204883763000	15.304616146512900
398.032907623102	19.634098722869300
400.55732802544700	24.441671984076300
402.7632752703940	29.568289825811200
404.6512572896130	34.85395377186880
406.85060142284400	42.06055180426850
408.7365517153810	47.98620965514610
410.93030860023600	56.9527909258007
413.1230496217500	66.23936914886530
415.32290168665100	73.28596870505990
417.52376961489300	80.01257130884470
420.6724380402730	88.1820173141208
422.8809249435720	92.5086427748307
424.7755100745070	95.7143265302235
426.3546696380670	98.27906400891420
429.2082297628910	99.40762468928870
431.43398634298700	98.29430195902890
433.02686006165000	96.53908058018490
434.6237972336770	93.50387139170100
436.22632165407900	88.70867896496220
437.83494125452800	81.99350482376360
438.8096621302020	74.95642898639060
440.09574511988800	69.84028723535970
441.70080919864300	64.24510242759590
443.6207909131020	59.4508623727393
445.5362012425280	56.09660860372760
448.0865261600680	52.7442595784802
450.9543083716660	49.39286292511500
453.8225985149350	45.8814677955448
457.3288508363410	41.41198655250900
461.15560804182800	35.98346682412550
463.70796468605100	31.99112389405820
466.89675971340000	27.520690279140200
470.08453887740700	23.370253616632200
474.85909658003300	19.384577289740100
479.3136573302480	16.197940971990700
484.4031326685780	13.013209398005700
492.0337901543790	9.356101370463140
500.29682256994400	6.500890467709840
508.55782325882600	4.285673469776480
519.9939048199540	1.9199817144598700
525.000000000000	0.000000000
